정류소 Y좌표,정류소 X좌표,정류소ID,정류소명,정류소번호,정류소순번,노선ID,가장 가까운 복지시설,최단거리_km
36.8453166,127.1091824,CAB285071480,효성아파트이편한아파트,71480,26,CAB285000282,천안시장애인종합복지관,2.093281638754958
36.8464525,127.11474,CAB285071478,삼성SDI후문,71478,27,CAB285000282,천안시장애인종합복지관,1.700052306232116
36.8437959,127.1243206,CAB285071655,성성자이아파트후문,71655,28,CAB285000282,천안시장애인종합복지관,0.8347406382240363
36.843656,127.134004,CAB285071846,성성푸르지오1차아파트(성성호수공원),71846,29,CAB285000282,천안시장애인종합복지관,0.6054430256829562
36.837542,127.138118,CAB285000933,두정계룡리슈빌,933,30,CAB285000282,천안시장애인종합복지관,0.6286714208446974
36.833889,127.1355,CAB285001025,두정도서관,1025,31,CAB285000282,천안시장애인종합복지관,0.657125239411468
36.8332067,127.1333439,CAB285000928,천안고용노동지청,928,32,CAB285000282,천안시장애인종합복지관,0.639277444781238
36.82980669,127.13308139,CAB285000926,늘푸른극동아파트,926,33,CAB285000282,두런두런주간보호센터,0.3894805706889596
36.82598924,127.13577655,CAB285000940,6단지후문,940,34,CAB285000282,두리사랑주간보호센터,0.2984874775147946
36.82562348,127.13930419,CAB285000917,롯데마트,917,35,CAB285000282,두리사랑주간보호센터,0.13571720450245509
36.82538294,127.14208908,CAB285000918,천안고용센터,918,36,CAB285000282,두리사랑주간보호센터,0.320150549245591
36.823309,127.143901,CAB285000914,서부19길입구,914,37,CAB285000282,천안시 꽃밭,0.47591464869098365
36.82148303,127.14346251,CAB285000911,대우목화아파트,911,38,CAB285000282,천안시 꽃밭,0.6283654441159338
36.8198188,127.1430595,CAB285000910,봉정사거리,910,39,CAB285000282,천안시 꽃밭,0.7893334166570216
36.818555,127.150558,CAB285071768,우방아이유셀아파트,71768,40,CAB285000282,천안시 꽃밭,0.7777600627982676
36.8187607,127.1556582,CAB285000685,종합터미널,685,41,CAB285000282,편의시설지원센터,0.9397525654260679
36.7223251,127.1193676,CAB285001618,풍세면행정복지센터,1618,1,CAB285000291,천안시누리별장애인종합복지관,7.601467965553133
36.724419,127.119284,CAB285001108,우신주택,1108,2,CAB285000291,천안시누리별장애인종합복지관,7.408221167000193
36.7274112,127.1188005,CAB285071592,보성리,71592,3,CAB285000291,천안시누리별장애인종합복지관,7.154437102649995
36.726066,127.114826,CAB285071892,전선사원아파트,71892,4,CAB285000291,천안시누리별장애인종합복지관,7.480650281192096
36.727218,127.110212,CAB285071894,높은뜻씨앗학교,71894,5,CAB285000291,천안시누리별장애인종합복지관,7.629149287485551
36.726042,127.103405,CAB285071504,RMS테크놀로지,71504,6,CAB285000291,수어통역센터,7.994872248474134
36.7305589,127.0981509,CAB285071505,이랜드물류센터,71505,7,CAB285000291,수어통역센터,7.645565339083488
36.7339641,127.0961284,CAB285071507,용정리(산단길목),71507,8,CAB285000291,수어통역센터,7.3500751868693985
36.73064195,127.09168391,CAB285001770,태학산자연휴양림,1770,9,CAB285000291,수어통역센터,7.840057096532905
36.7362496,127.0906652,CAB285001981,삼태2리,1981,10,CAB285000291,수어통역센터,7.30663618066501
36.7394652,127.09204298,CAB285000188,학계마을,188,11,CAB285000291,수어통역센터,6.930933565841056
36.745352,127.100186,CAB285000186,용정1리,186,12,CAB285000291,수어통역센터,6.039190983448125
36.7436271,127.1022923,CAB285001676,용정새마을금고,1676,13,CAB285000291,수어통역센터,6.151739205287385
36.7391372,127.0983862,CAB285071502,용정4리(상도),71502,14,CAB285000291,수어통역센터,6.74094579693531
36.74372177,127.10227814,CAB285001675,용정새마을금고,1675,15,CAB285000291,수어통역센터,6.1422544892328235
36.7494266,127.09651,CAB285010136,삼태1리,1887,16,CAB285000291,수어통역센터,5.761055242882857
36.74004798,127.09265574,CAB285000187,학계마을,187,17,CAB285000291,수어통역센터,6.848967140103031
36.7371107,127.0894174,CAB285001107,원당,1107,18,CAB285000291,수어통역센터,7.268643461463548
36.7364623,127.0844031,CAB285001695,삼태리(종점),1695,19,CAB285000291,수어통역센터,7.5401638198312
36.73758,127.0825,CAB288001595,세출리 세나리펄,1595,20,CAB285000291,수어통역센터,7.516879716624001
36.74036,127.0763,CAB288001672,호서대학교,1672,21,CAB285000291,하모니주간보호센터,7.507810554208107
36.7403,127.0765,CAB288001671,호서대학교,1671,22,CAB285000291,하모니주간보호센터,7.504438739054039
36.73742,127.0824,CAB288001594,세출리 세나리펄,1594,23,CAB285000291,수어통역센터,7.536727748800705
36.73625855,127.08426487,CAB285000190,삼태리(종점),190,24,CAB285000291,수어통역센터,7.565950650281003
36.73697797,127.08950908,CAB285000189,원당,189,25,CAB285000291,수어통역센터,7.278271923953654
36.73621588,127.09045476,CAB285001980,삼태2리,1980,26,CAB285000291,수어통역센터,7.318021512688862
36.733828,127.0958715,CAB285071506,용정리(산단길목),71506,27,CAB285000291,수어통역센터,7.372395272091609
36.7303502,127.09776,CAB285071460,이랜드월드,2390,28,CAB285000291,수어통역센터,7.678722226394807
36.72589,127.103459,CAB285071461,RMS테크놀로지,2391,29,CAB285000291,수어통역센터,8.010068047474606
36.727033,127.110223,CAB285071895,높은뜻씨앗학교,71895,30,CAB285000291,천안시누리별장애인종합복지관,7.64453244421918
36.725894,127.115057,CAB285071893,전선사원아파트,71893,31,CAB285000291,천안시누리별장애인종합복지관,7.4841074282851
36.72713868,127.11882233,CAB285071593,보성리,71593,32,CAB285000291,천안시누리별장애인종합복지관,7.178385257794731
36.7223053,127.1190967,CAB285071520,풍세면행정복지센터,71520,33,CAB285000291,천안시누리별장애인종합복지관,7.616026052837147
36.833425,127.191408,CAB285071885,각원사회차지,71885,1,CAB285000293,천안시 꽃밭,3.915005726666052
36.8330729,127.1892217,CAB285001045,각원사,1045,2,CAB285000293,천안시 꽃밭,3.716635723442219
36.83086304,127.18551229,CAB285001044,신안25통,1044,3,CAB285000293,천안시 꽃밭,3.342764812807844
36.83058632,127.17974408,CAB285001047,호서대(천안),1047,4,CAB285000293,천안시 꽃밭,2.8331081969687997
36.83106297,127.17742742,CAB285001048,안서동보아파트,1048,5,CAB285000293,천안시 꽃밭,2.643802761861314
36.82835666,127.16761061,CAB285000644,천안톨게이트,644,6,CAB285000293,천안시 꽃밭,1.725446807862842
36.8224033,127.162808,CAB285001062,도솔광장,1062,7,CAB285000293,천안시 꽃밭,1.3080227902918184
36.81993963,127.15977408,CAB285000707,대림한숲아파트,707,8,CAB285000293,편의시설지원센터,1.1175509717612173
36.81895798,127.15454074,CAB285000687,고속터미널,687,9,CAB285000293,천안시 꽃밭,0.8882844207943567
36.82101139,127.15219328,CAB285002085,신부청광아파트,2085,10,CAB285000293,천안시 꽃밭,0.5812347713863445
36.8227316,127.15265224,CAB285002084,동아태조아파트,2084,11,CAB285000293,천안시 꽃밭,0.4657557619437804
36.82615796,127.15308741,CAB285000982,역말오거리 천안희망초,982,12,CAB285000293,천안시 꽃밭,0.41001099906526817
36.828882,127.152548,CAB285010023,힐스테이트두정역,23,13,CAB285000293,천안시 꽃밭,0.5261352950303375
36.83230796,127.15088908,CAB285001483,두정역푸르지오 남문,1483,14,CAB285000293,천안시 꽃밭,0.7982664268972764
36.833064,127.147323,CAB285001034,두정역,1034,15,CAB285000293,천안시 꽃밭,0.8629729378805254
36.83345631,127.14432907,CAB285001028,두정대우1차아파트,1028,16,CAB285000293,두리사랑주간보호센터,0.8793186977570323
36.8336754,127.1407063,CAB285001027,두정대림아파트,1027,17,CAB285000293,두리사랑주간보호센터,0.7784873344621953
36.833889,127.1355,CAB285001025,두정도서관,1025,18,CAB285000293,천안시장애인종합복지관,0.657125239411468
36.83394293,127.13254241,CAB285001487,두정고등학교,1487,19,CAB285000293,천안시장애인종합복지관,0.5416311609593718
36.83410081,127.12903765,CAB285001488,두정대우5차아파트,1488,20,CAB285000293,천안시장애인종합복지관,0.5458875704129631
36.83257179,127.12332547,CAB285002132,백석리슈빌,2132,21,CAB285000293,두런두런주간보호센터,0.9458592230661169
36.830673,127.121317,CAB285010133,백석푸르지오아파트,2324,22,CAB285000293,두런두런주간보호센터,0.9701807541376744
36.8301348,127.1163021,CAB285071465,백석이수아파트입구,2405,23,CAB285000293,가온누리,0.8419134961864595
36.832446,127.115893,CAB285010025,산업단지공단입구,1793,24,CAB285000293,가온누리,1.0504547739605021
36.8453024,127.1195384,CAB285071646,성성교차로,71646,25,CAB285000293,천안시장애인종합복지관,1.27169031504962
36.8467594,127.114873,CAB285071477,삼성SDI후문,71477,26,CAB285000293,천안시장애인종합복지관,1.7075352916773443
36.8454958,127.1088675,CAB285071479,효성아파트이편한아파트,71479,27,CAB285000293,천안시장애인종합복지관,2.1265385414518523
36.8431558,127.1069906,CAB285071394,코스트코,2327,28,CAB285000293,가온누리,2.1810544839585977
36.84183512,127.10449148,CAB285002262,에드워드,2262,29,CAB285000293,가온누리,2.087750089688237
36.8410515,127.1020475,CAB285001083,스마일시티,1083,30,CAB285000293,가온누리,2.0784308787739847
36.840097,127.099189,CAB285010148,차암2통,294,31,CAB285000293,가온누리,2.097258912276484
36.8400851,127.0995985,CAB285001574,차암2통,1574,1,CAB285000294,가온누리,2.0779411319486325
36.84065184,127.10151844,CAB285000293,스마일시티,293,2,CAB285000294,가온누리,2.0565792873736317
36.84168591,127.10471985,CAB285002263,에드워드,2263,3,CAB285000294,가온누리,2.0661659650218227
36.84378,127.108131,CAB285071390,코스트코,2328,4,CAB285000294,천안시장애인종합복지관,2.129529653452759
36.8453166,127.1091824,CAB285071480,효성아파트이편한아파트,71480,5,CAB285000294,천안시장애인종합복지관,2.093281638754958
36.8464525,127.11474,CAB285071478,삼성SDI후문,71478,6,CAB285000294,천안시장애인종합복지관,1.700052306232116
36.8436075,127.1208984,CAB285071645,성성교차로,71645,7,CAB285000294,천안시장애인종합복지관,1.0673290326420677
36.8411823,127.1196867,CAB285002290,삼성SDI,2290,8,CAB285000294,천안시장애인종합복지관,1.061442290399403
36.83443465,127.11648075,CAB285010024,산업단지공단입구,10024,9,CAB285000294,가온누리,1.2744238258147509
36.82992526,127.11620153,CAB285002079,백석이수아파트입구,2079,10,CAB285000294,가온누리,0.8175567221161868
36.830518,127.121585,CAB285010132,백석푸르지오아파트,2323,11,CAB285000294,두런두런주간보호센터,0.9411150792392164
36.83092964,127.12361741,CAB285002207,백석더샵아파트,2207,12,CAB285000294,두런두런주간보호센터,0.8093937081798795
36.83300961,127.12361741,CAB285002131,백석아이파크,2131,13,CAB285000294,천안시장애인종합복지관,0.924761445978599
36.83384512,127.12915873,CAB285001489,두정대우5차아파트,1489,14,CAB285000294,천안시장애인종합복지관,0.5690438696944823
36.833738,127.134867,CAB285001024,두정도서관,1024,15,CAB285000294,천안시장애인종합복지관,0.6404037206797502
36.833575,127.139626,CAB285001026,펜타폴리스 2차,1026,16,CAB285000294,두리사랑주간보호센터,0.7540715831647697
36.833283,127.144099,CAB285001029,두정대우1차아파트,1029,17,CAB285000294,두리사랑주간보호센터,0.8520469954473195
36.83266484,127.14790527,CAB285001035,두정역,1035,18,CAB285000294,천안시 꽃밭,0.813487488676364
36.83139281,127.15181036,CAB285000979,두정역입구,979,19,CAB285000294,천안시 꽃밭,0.7286153241152917
36.82884583,127.15221516,CAB285000980,이안아파트 코아루아파트,980,20,CAB285000294,천안시 꽃밭,0.5036710971817575
36.82691798,127.15271241,CAB285000981,역말오거리 천안희망초,981,21,CAB285000294,천안시 꽃밭,0.4055210170108197
36.82342295,127.15263742,CAB285000646,신부우방아파트,646,22,CAB285000294,천안시 꽃밭,0.4204620664818781
36.82162686,127.15211514,CAB285000648,신부청광아파트,648,23,CAB285000294,천안시 꽃밭,0.5213185833856013
36.8187607,127.1556582,CAB285000685,종합터미널,685,24,CAB285000294,편의시설지원센터,0.9397525654260679
36.819457,127.159662,CAB285000706,나은필병원(대림한숲아파트),706,25,CAB285000294,편의시설지원센터,1.0633088834375743
36.82824318,127.16770155,CAB285000643,천안톨게이트,643,26,CAB285000294,천안시 꽃밭,1.7310177832507299
36.8309613,127.17799908,CAB285001594,안서동보아파트,1594,27,CAB285000294,천안시 꽃밭,2.690596861744324
36.83039064,127.17972823,CAB285001046,호서대(천안),1046,28,CAB285000294,천안시 꽃밭,2.8273536711677174
36.83089653,127.18589606,CAB285001043,신안25통,1043,29,CAB285000294,천안시 꽃밭,3.3770277027846074
36.8331108,127.1896028,CAB285010147,각원사,1718,30,CAB285000294,천안시 꽃밭,3.7506139597144488
36.833425,127.191408,CAB285071885,각원사회차지,71885,31,CAB285000294,천안시 꽃밭,3.915005726666052
36.79301183,127.11700956,CAB285010020,방아다리공원,2341,1,CAB285000295,하모니주간보호센터,0.632703994691571
36.7927864,127.1200236,CAB285071557,쌍용역코오롱하늘채,71557,2,CAB285000295,수어통역센터,0.5912577109755887
36.7911895,127.1241662,CAB285071559,현대6차아파트,71559,3,CAB285000295,수어통역센터,0.5184363068701009
36.7897316,127.1286902,CAB285000845,현대 향촌아파트,845,4,CAB285000295,수어통역센터,0.7211815902330427
36.78817834,127.13024809,CAB285000844,한라 동백2차아파트정문,844,5,CAB285000295,수어통역센터,0.936059156470234
36.78870223,127.13351596,CAB285002210,용곡한라비발디후문,2210,6,CAB285000295,수어통역센터,1.0532318484658914
36.78791431,127.13542132,CAB285002211,용곡한라비발디아파트,2211,7,CAB285000295,수어통역센터,1.2339527100354124
36.7905728,127.1371955,CAB285071563,용곡동동일하이빌하이시티,71563,8,CAB285000295,수어통역센터,1.1829665790515629
36.791376,127.1389626,CAB285071472,우림필유아파트,71472,9,CAB285000295,수어통역센터,1.2868159104290622
36.793643,127.144164,CAB285010017,용곡아이파크아파트,2329,10,CAB285000295,천안시장애인희망일터,1.2522519801048027
36.79545376,127.1468997,CAB285071561,만수사,71561,11,CAB285000295,천안시장애인희망일터,0.9478722414306822
36.79934011,127.14290464,CAB285000831,선영새마을금고,831,12,CAB285000295,천안시장애인희망일터,0.9390130002758994
36.8010387,127.1427846,CAB285002351,일봉동주민센터,2351,13,CAB285000295,천안시장애인희망일터,0.892739940482353
36.80266795,127.14114574,CAB285000658,농협 봉명동지점,658,14,CAB285000295,천안시장애인희망일터,1.020499357991573
